,p_pv,p_el,h_el,p_fc,h_fc,g_fc,h_sto,h_sto_next,g_hw_io,g_hw,g_hw_next,q_cw_io,q_cw,q_cw_next,p_hp,g_hp,q_hp,z_hp_g,z_hp_q,p_eb,g_eb,p_pur,h_pur
8500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2644.520185446312,28652.991211280823,31297.511396727135,0.0,0.0,0.0,1169.7863294514611,4141.043606258172,0.0,1.0,0.0,0.0,0.0,1226.417336564281,0.0
8501,0.0,89.25035211787004,1.6243564085452347,0.0,0.0,0.0,0.0,1.6243564085452347,2592.681545387484,31297.511396727135,33890.19294211462,0.0,0.0,0.0,1169.7863294514611,4141.043606258172,0.0,1.0,0.0,0.0,0.0,1315.667688682151,0.0
8502,0.0,399.12624066265016,7.264097580060233,0.0,0.0,0.0,1.6243564085452347,8.888453988605468,2552.6761335985357,33890.19294211462,36442.869075713155,0.0,0.0,0.0,1169.7863294514611,4141.043606258172,0.0,1.0,0.0,0.0,0.0,1646.1570818657324,0.0
8503,0.0,0.0,0.0,0.0,0.0,0.0,8.888453988605468,8.888453988605468,-2795.416334117399,36442.869075713155,33647.45274159576,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,158.27202218646687,0.0
8504,97.43021247157915,0.0,0.0,0.0,0.0,0.0,8.888453988605468,8.888453988605468,-2917.517563394722,33647.45274159576,30729.935178201034,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,280.07010986757587,0.0
8505,323.101901187801,0.0,0.0,0.0,0.0,0.0,8.888453988605468,8.888453988605468,-2690.4952770967357,30729.935178201034,28039.4399011043,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.481286416931653,0.0
8506,501.30758895633033,0.0,0.0,0.0,0.0,0.0,8.888453988605468,8.888453988605468,-1977.121336694163,28039.4399011043,26062.318564410136,0.0,0.0,0.0,167.26207251434505,592.1077367007815,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8507,602.9014857215667,0.0,0.0,0.0,0.0,0.0,8.888453988605468,8.888453988605468,-1286.004350689058,26062.318564410136,24776.314213721078,0.0,0.0,0.0,262.51324564534775,929.2968895845311,0.0,1.0,0.0,0.0,0.0,1.1368683772161603e-13,0.0
8508,639.5419075057504,0.0,0.0,0.0,0.0,0.0,8.888453988605468,8.888453988605468,-642.1314806552109,24776.314213721078,24134.182733065867,0.0,0.0,0.0,302.80406290821696,1071.926382695088,0.0,1.0,0.0,0.0,0.0,1.1368683772161603e-13,0.0
8509,617.0580123200012,0.0,0.0,0.0,0.0,0.0,8.888453988605468,8.888453988605468,-389.4825928766768,24134.182733065867,23744.70014018919,0.0,0.0,0.0,290.5568701841197,1028.5713204517838,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8510,541.2789581754397,0.0,0.0,0.0,0.0,0.0,8.888453988605468,8.888453988605468,-319.30648443457176,23744.70014018919,23425.39365575462,0.0,0.0,0.0,231.52045803819675,819.5824214552165,0.0,1.0,0.0,0.0,0.0,1.1368683772161603e-13,0.0
8511,398.04821847363104,0.0,0.0,0.0,0.0,0.0,8.888453988605468,8.888453988605468,-770.1360294480473,23425.39365575462,22655.25762630657,0.0,0.0,0.0,80.85064289653491,286.2112758537336,0.0,1.0,0.0,0.0,0.0,5.684341886080802e-14,0.0
8512,171.54379289867782,0.0,0.0,0.0,0.0,0.0,8.888453988605468,8.888453988605468,-1772.9120967133167,22655.25762630657,20882.345529593254,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,167.50317781594092,0.0
